kind,etag,id,content_details_video_id,content_details_video_published_at
youtube#playlistItem,XKGrep1VJyMBRlkTjU240mN-f6s,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmhSTXl1UVFzTEQw,hRMyuQQsLD0,2013-11-05T10:57:49Z
youtube#playlistItem,eNittxHcDh73iQcekOmpDi--nbg,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmJDYzJsd3ZoeW5B,bCc2lwvhynA,2013-10-30T16:55:54Z
youtube#playlistItem,1f_7JdEFlIGhXNAuX1TPHY5LFuM,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLi1DMUx5b2dydXFN,-C1LyogruqM,2013-08-26T10:55:04Z
youtube#playlistItem,Ks9HWveYw82pHJVJPsSx84LSZOI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlB5WlpkZUZPQTE0,PyZZdeFOA14,2013-08-06T12:49:22Z
youtube#playlistItem,Ka-2VNRLurBCTgw5vyBMVRVKOUw,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlc1cFBienZySjIw,W5pPbzvrJ20,2013-07-01T12:03:52Z
youtube#playlistItem,zvygvp1ce9E50ZuK7HXBC0zp9vM,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlVqUkVfSXU1R0VN,UjRE_Iu5GEM,2013-05-30T13:22:51Z
youtube#playlistItem,hAo2hgeJrsMCWryt5HGCoiDpEF4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmlhZjlfWW03QUsw,iaf9_Ym7AK0,2013-05-17T17:04:12Z
youtube#playlistItem,QKSsZ32Q-PGVwYaezyALNM5j8ug,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnVzdmlhTmpXZWNv,usviaNjWeco,2013-04-11T15:41:48Z
youtube#playlistItem,5lbzXcG4U_wp9OsxIcWRiFI-4gg,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnV5eThvd205RGxj,uyy8owm9Dlc,2013-03-27T13:57:39Z
youtube#playlistItem,ZNfXPxEmDLFHaKNc0pbfc2KNbrY,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmRweUtlY1RQQThr,dpyKecTPA8k,2013-03-15T14:03:58Z
youtube#playlistItem,9h1Z2EQgiaZHwgq69tdxwitjc7Q,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkdPQnNwSWFscUN3,GOBspIalqCw,2013-03-05T08:33:11Z
youtube#playlistItem,QnlVoAhSKm78up-kFBL3ngpjZSA,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmRVeHhGM3NrNVIw,dUxxF3sk5R0,2013-02-14T09:01:45Z
youtube#playlistItem,7ph2hmL7LR1QdBUxIxr05zw417Y,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnBLYkVWb3EyWVdj,pKbEVoq2YWc,2013-01-28T15:31:36Z
youtube#playlistItem,L7fQx5eAa3xy702MVyjAMR5dK2A,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmJXUUJJYU8zZ0Nj,bWQBIaO3gCc,2013-01-23T14:24:47Z
youtube#playlistItem,nJwVMeK_bLSS_7jkXkIEzIWkb3g,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjQwdDYtNFNxLUUw,40t6-4Sq-E0,2013-01-02T14:39:28Z
youtube#playlistItem,6op9ZLd9QBrHuOOqm-5hQe77BQo,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlNQLU4yUjgyVHhv,SP-N2R82Txo,2012-12-10T15:22:58Z
youtube#playlistItem,sOId3bG2CPSpEC8qM4jHAaRug6U,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnpxM05kT1FMQ2U4,zq3NdOQLCe8,2012-11-26T15:43:37Z
youtube#playlistItem,xL0Gb_A0hFCA9CRnObNP6dlDNkY,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLld2Q2loODQ0cXJN,WvCih844qrM,2012-11-19T16:14:53Z
youtube#playlistItem,I5NGn0C-A5Yam99YlpJwvmCZSEs,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkZPWC1XSG9Remlv,FOX-WHoQzio,2012-11-12T13:50:00Z
youtube#playlistItem,tQSTjys9JnCQQxEJEsCpIUv4cKs,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlFOc2pLaUlId0Vn,QNsjKiIHwEg,2012-11-07T16:21:00Z
youtube#playlistItem,2GXuMCVeLF0u2bIXJ_yfulyExLk,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlNocHFMd1JqN1Y0,ShpqLwRj7V4,2012-11-05T12:08:53Z
youtube#playlistItem,gXcoRCrHv7YH8XXnonvLkqp8Zc0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmtwalhkanZyV1gw,kpjXdjvrWX0,2012-10-16T14:53:15Z
youtube#playlistItem,dRJf8laB7PXxORHf8GV5C29lyd0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLk1qZ29HNG16Ukdz,MjgoG4mzRGs,2012-10-09T13:05:28Z
youtube#playlistItem,P6ItkdwlT04sTz81akn8LKZCn1E,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLm1Rckg5WC1zcFpr,mQrH9X-spZk,2012-10-01T10:51:24Z
youtube#playlistItem,wy-p9P5wOnBSk35t6imYIRR6RCE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkVVaEQybzBuSUhR,EUhD2o0nIHQ,2012-09-10T14:36:44Z
youtube#playlistItem,NmTs02eMZYlv3W37Zx0FK6c-i-o,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnNCZkJYcFNOb3Zv,sBfBXpSNovo,2012-08-27T14:39:58Z
youtube#playlistItem,lxAWK4lveK0Ls8GnN2BQa5C6z1c,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmxra0o2VG5DX2xj,lkkJ6TnC_lc,2012-08-13T16:27:16Z
youtube#playlistItem,nn81v0qmg55CtGqlo1GjdFBtBTo,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmJrb1V3OWl4THFj,bkoUw9ixLqc,2012-07-11T14:40:58Z
youtube#playlistItem,y5ljX0Au7rFJUYH_MG_vq_z3uWI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLm1xWFk3U19XYm5V,mqXY7S_WbnU,2009-07-08T14:13:48Z
youtube#playlistItem,JSKlAJPx4b8S1Hxx_49wRqJcv0M,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnlFdG1NZ2pDb3ZR,yEtmMgjCovQ,2009-07-06T10:47:17Z
youtube#playlistItem,Akm365KEzHThGiGbew5925CUarM,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnhjZExzMlE5a000,xcdLs2Q9kM4,2009-07-06T10:26:06Z
